,WEGE3,VVAR11,VIVT4,VALE3,USIM5,UGPA3,TIMP3,TAEE11,SUZB3,SMLS3,SBSP3,SAPR11,SANB11,RENT3,RAIL3,RADL3,QUAL3,PETR4,PETR3,PCAR4,NATU3,MULT3,MRVE3,MRFG3,MGLU3,LREN3,LAME4,KROT3,KLBN11,JBSS3,ITUB4,ITSA4,IGTA3,HYPE3,GOLL4,GOAU4,GGBR4,FLRY3,FIBR3,ESTC3,EQTL3,ENBR3,EMBR3,ELET6,ELET3,EGIE3,ECOR3,CYRE3,CVCB3,CSNA3,CSAN3,CPLE6,CPFE3,CMIG4,CIEL3,CCRO3,BTOW3,BRML3,BRKM5,BRFS3,BRAP4,BBSE3,BBDC4,BBDC3,BBAS3,ABEV3,IBOVESPA
2015-04-23,-0.0019073910734366888,0.030054667928017212,-0.027083352619349483,0.08677102490783159,0.04500010962267871,0.02367632815596757,0.003936815966874929,-0.002987041056283778,0.0013332925206774018,0.014692474798990789,0.01615613324273003,0.03984788359788354,0.0124507237741513,0.03026241904037783,-0.11409395973154383,0.011598611465933146,0.004107131038438779,0.047987763484125076,0.08819345661450925,0.004205077866160706,0.005703631799056841,0.026825877365390792,0.036488131298122985,0.035294117647058906,-0.0059521687992300145,0.02287889768613632,0.03458179399874555,0.05739873520972689,0.002720844716379823,0.017868033390204728,0.03614805855943557,0.01611358141127582,0.010238791961229348,-0.0014934759539509692,0.00981582941310461,0.026666122460085845,0.04789836598252028,0.04117637458586986,0.01343965065948245,0.012598781290342819,-0.0006256940173949815,0.010452847499836077,0.0013029258061076651,0.042352820606224965,0.05072463768115949,0.019336842258548297,0.0,0.0015337083310412393,0.01943978171770606,0.06524822695035476,0.004993309162012572,0.010740717622280018,0.021012631370788185,0.023066152203052536,0.018359493866776575,0.025377863378112597,-0.03703703703703699,0.03904588067133276,0.025142504178205898,0.013643494684253903,0.05574103657122137,0.03424626573953689,0.02683089044074383,0.00839771132462481,0.04716625665073809,-0.002118833459124323,0.019197615113856762
2015-04-24,0.005030888982532114,0.0353700099988173,-0.010272446071346458,0.05387933484256105,-0.03010028961556675,0.005120698515319006,0.0029297773079271705,0.0034554250172771648,-0.01349485855255577,0.0020371725210122068,0.011019244255422452,0.03984788359788354,-0.0032631061167652403,-0.030368369890015522,0.006622516556291557,0.017199174032133915,-0.0008181713556323907,0.005278810016389459,0.021768707482993095,0.0018218706787428115,0.02219760369674309,-0.043703143197612974,-0.025171658165420517,-0.016706443914081,0.009708724318271696,0.0024184160216455877,-0.004611185586583467,0.043368050216499,-0.006557286740204067,-0.020725684688412523,0.031178151376757796,0.027522892308117785,-0.006524843711957402,-0.010956165016232533,0.001215066828675642,-0.03151895415664056,0.015165888853390194,-0.01492532836152792,-0.03535899836077594,-0.008947213106068368,0.0068533897563678595,-0.0017249690947014533,-0.023399718686474662,0.03498872842575896,0.07123655913978498,-0.002204113851032261,-0.014396536242421201,-0.00541364540043017,0.06144623324869781,0.008298755186721931,-0.024779483879112836,-0.003203241389816172,-0.016385400161000936,-0.006798141225579456,-0.004938248443312761,-0.03471753795715828,0.03666419935849996,-0.015118081562972983,0.004031964291478063,-0.02835607654242146,0.027668015934207178,-0.011357162765937682,0.015104613154282404,-0.00842765164204225,0.02537708703855243,-0.006878216569437241,0.016026433897586317
2015-04-25,0.005030888982532114,0.0353700099988173,-0.010272446071346458,0.05387933484256105,-0.03010028961556675,0.005120698515319006,0.0029297773079271705,0.0034554250172771648,-0.01349485855255577,0.0020371725210122068,0.011019244255422452,0.03984788359788354,-0.0032631061167652403,-0.030368369890015522,0.006622516556291557,0.017199174032133915,-0.0008181713556323907,0.005278810016389459,0.021768707482993095,0.0018218706787428115,0.02219760369674309,-0.043703143197612974,-0.025171658165420517,-0.016706443914081,0.009708724318271696,0.0024184160216455877,-0.004611185586583467,0.043368050216499,-0.006557286740204067,-0.020725684688412523,0.031178151376757796,0.027522892308117785,-0.006524843711957402,-0.010956165016232533,0.001215066828675642,-0.03151895415664056,0.015165888853390194,-0.01492532836152792,-0.03535899836077594,-0.008947213106068368,0.0068533897563678595,-0.0017249690947014533,-0.023399718686474662,0.03498872842575896,0.07123655913978498,-0.002204113851032261,-0.014396536242421201,-0.00541364540043017,0.06144623324869781,0.008298755186721931,-0.024779483879112836,-0.003203241389816172,-0.016385400161000936,-0.006798141225579456,-0.004938248443312761,-0.03471753795715828,0.03666419935849996,-0.015118081562972983,0.004031964291478063,-0.02835607654242146,0.027668015934207178,-0.011357162765937682,0.015104613154282404,-0.00842765164204225,0.02537708703855243,-0.006878216569437241,0.016026433897586317
2015-04-26,0.005030888982532114,0.0353700099988173,-0.010272446071346458,0.05387933484256105,-0.03010028961556675,0.005120698515319006,0.0029297773079271705,0.0034554250172771648,-0.01349485855255577,0.0020371725210122068,0.011019244255422452,0.03984788359788354,-0.0032631061167652403,-0.030368369890015522,0.006622516556291557,0.017199174032133915,-0.0008181713556323907,0.005278810016389459,0.021768707482993095,0.0018218706787428115,0.02219760369674309,-0.043703143197612974,-0.025171658165420517,-0.016706443914081,0.009708724318271696,0.0024184160216455877,-0.004611185586583467,0.043368050216499,-0.006557286740204067,-0.020725684688412523,0.031178151376757796,0.027522892308117785,-0.006524843711957402,-0.010956165016232533,0.001215066828675642,-0.03151895415664056,0.015165888853390194,-0.01492532836152792,-0.03535899836077594,-0.008947213106068368,0.0068533897563678595,-0.0017249690947014533,-0.023399718686474662,0.03498872842575896,0.07123655913978498,-0.002204113851032261,-0.014396536242421201,-0.00541364540043017,0.06144623324869781,0.008298755186721931,-0.024779483879112836,-0.003203241389816172,-0.016385400161000936,-0.006798141225579456,-0.004938248443312761,-0.03471753795715828,0.03666419935849996,-0.015118081562972983,0.004031964291478063,-0.02835607654242146,0.027668015934207178,-0.011357162765937682,0.015104613154282404,-0.00842765164204225,0.02537708703855243,-0.006878216569437241,0.016026433897586317
2015-04-27,-0.012658489489153095,0.013443401975820482,0.013499836079681093,0.004688834162842239,0.044871680850419045,-0.018438593395302093,-0.013779638717259892,-0.005448045567579423,-0.06071434019250431,0.004608192036054912,-0.023569112058407594,0.03984788359788354,-0.012516343652137222,-0.020803922001147047,-0.08510638297872336,0.005184632879283714,0.027446088222694676,-0.02941153088465146,-0.049156272927366094,0.013741194139538147,0.0,-0.02481739757184764,-0.022092968374176767,-0.012048192771084293,0.005746923011879149,-0.00600451603191316,-0.004079638503020046,-0.06137255583624965,-0.006648108922274281,-0.04026822654141426,-0.015104301457618425,-0.0037002621110461846,-0.01184262506050629,-0.006464388894163476,0.004773269689737302,-0.07660856643726545,-0.03631059426301857,0.008875892624230443,-0.07236689297093526,-0.01272571321465768,-0.006935821030109888,-0.02486715507483342,-0.013808055717259935,-0.027906977910350107,0.01081081081081082,-0.03531062836478631,-0.00443462322431236,-0.011681979983039895,0.014246889538531577,0.08343868520859676,-0.014843133509525677,-0.005876981058827145,-0.002430379534484808,-0.01727766939696078,-0.02264159454934898,-0.01699171772418203,-0.0014416632178735074,-0.0642362385444286,-0.044462523060628666,-0.013585084277726856,-0.009959100863068454,-0.04115961981842315,-0.006570564900387174,-0.009823427824727952,-0.022727243047995217,-0.010106290195472292,-0.018367126445060684
2015-04-28,-0.012738443204418895,-0.06850835710402324,0.027666082796696294,-0.052328184123506156,-0.06239463994960237,-0.010164489272687408,-0.032064156578400956,0.0,0.02719619473678737,-0.00925905155976882,-0.005056366677795293,0.03984788359788354,0.03500033167984784,-0.02893581182698676,-0.014285714285714258,-0.02647975226921225,-0.01575097232847919,0.0015651019820451166,-0.012472487160674976,-0.005999734261946915,-0.025131063869436816,-0.01829623609630562,-0.02994010921976783,-0.021951219512195305,-0.02970297029702972,-0.005798652605747385,-0.010501220010292446,0.03531503268937619,0.010411451244766756,0.013244958517105358,0.004382767478997392,-0.008333330102057971,-0.008474554595344018,-0.013567977227158754,-0.04820766378244763,0.013039157489663004,0.0,0.0005880485052632186,0.01773131624872803,-0.020212302962266948,0.0043746414461442885,0.018087180591635676,0.004843515126421088,0.03875962606110527,0.04621309370988451,0.010283466848557793,-0.007769112712927616,-0.03694782501014748,-0.03258430647260462,-0.01901140684410644,0.014611125816893378,0.009798122332640989,0.012398861676404808,0.013422907014861494,0.00024960539208339653,0.02004863583163025,0.01929806587979031,0.0005742732687350499,0.015384786330642811,-0.010878763073245425,-0.01581996154957726,0.019702906996612087,0.012942699336965586,-0.02810871941061835,-0.003396373529969202,-0.005293997233685779,0.004712248262022504
2015-04-29,0.0075520759092690525,-0.01626462677154198,0.017642152665108345,-0.025580306481973306,0.02520996436885097,0.02361295192317181,-0.009164927551100207,0.01744214243828434,0.03182136601185744,-0.008403566050872046,0.017927566753190922,0.03984788359788354,0.00805421010214103,-0.004907882742636892,-0.09448818897637791,0.004946264872183089,-0.006144767515888593,0.01872105795274405,0.021121631463947625,0.014842154607883825,-0.023389584823263473,-0.006406403393088609,-0.019753073667374936,0.0024570024570026226,-0.022132796780684152,0.015468336568349852,-0.01072724130725421,-0.024215263849837364,0.01902172329177531,0.006666628869968389,-0.004443480859244213,0.0,-0.014336881669821104,-0.007633477585404669,-0.03984575835475575,-0.018442558679585493,-0.013171191655850041,-0.011904621031419187,0.02408760763398524,-0.028011397567805966,0.009642133964323079,-0.009717040788700816,-0.007548959538883905,0.0033148873776961923,0.014066496163682905,-0.001977548733041982,-0.019144007040947278,-0.029786938083420023,-0.026513045083054118,0.017971758664955054,-0.003806387086926994,-0.004986886624161402,-0.002425010080239019,-0.011541737826034591,0.016550856357185836,-0.00993160917403661,-0.016404912705038632,-0.014201313410978687,0.009748575197521437,0.02487718529087168,-0.01212052771472929,0.0043277287402421144,-0.019886339412853036,-0.011967933210336965,-0.011538665535164975,0.0031858389007039614,-0.008730230456394036
2015-04-30,0.006230985582682135,0.0582009346414421,0.009400221019614003,0.09050776842045441,0.003350090626175622,0.03259289880935883,-0.01036279337602355,-0.03882995496750592,0.02052953064650481,-0.05658133587053506,0.003932599708007538,0.03984788359788354,0.021511658248914073,0.026195624691022663,0.015384615384615354,0.020467577161667392,0.016532194844203894,0.016857630919272223,0.042105263157894715,0.020686749484248753,0.09374984144655829,0.02113198570209148,0.027878759970649578,0.04481132075471707,0.011976248467694729,0.0004755701672766113,0.004173789987968496,-0.011817495613062515,0.0032469981951448396,0.03088813125232578,0.011159993457501056,-0.0065978858978461416,-0.044444333725915795,0.019618076993790097,-0.026315789473684337,0.009146258315404806,0.023880504885172536,-0.026267490140849996,0.009703972069372204,0.026923013739828937,-0.0084326289467854,0.01921439828543971,0.050638603987241,-0.010169401088571207,-0.05068493150684933,0.013444977772177713,-0.0011276224887408143,0.019607860429143597,-0.019031354500479755,0.05328376703841393,0.025084911767102668,0.005602972389435745,-0.004529448514795102,-0.011684521290513524,0.006914446094278412,0.036144513915149966,-0.02119115761199517,-0.01524356025129891,0.02380961024628237,-0.011801525649011038,0.07053938196859742,0.02411343403423158,0.019589949095362366,0.007989101603249959,0.02892595163596427,0.010031588760695181,0.016308310658201285
2015-05-01,0.006230985582682135,0.0582009346414421,0.009400221019614003,0.09050776842045441,0.003350090626175622,0.03259289880935883,-0.01036279337602355,-0.03882995496750592,0.02052953064650481,-0.05658133587053506,0.003932599708007538,0.03984788359788354,0.021511658248914073,0.026195624691022663,0.015384615384615354,0.020467577161667392,0.016532194844203894,0.016857630919272223,0.042105263157894715,0.020686749484248753,0.09374984144655829,0.02113198570209148,0.027878759970649578,0.04481132075471707,0.011976248467694729,0.0004755701672766113,0.004173789987968496,-0.011817495613062515,0.0032469981951448396,0.03088813125232578,0.011159993457501056,-0.0065978858978461416,-0.044444333725915795,0.019618076993790097,-0.026315789473684337,0.009146258315404806,0.023880504885172536,-0.026267490140849996,0.009703972069372204,0.026923013739828937,-0.0084326289467854,0.01921439828543971,0.050638603987241,-0.010169401088571207,-0.05068493150684933,0.013444977772177713,-0.0011276224887408143,0.019607860429143597,-0.019031354500479755,0.05328376703841393,0.025084911767102668,0.005602972389435745,-0.004529448514795102,-0.011684521290513524,0.006914446094278412,0.036144513915149966,-0.02119115761199517,-0.01524356025129891,0.02380961024628237,-0.011801525649011038,0.07053938196859742,0.02411343403423158,0.019589949095362366,0.007989101603249959,0.02892595163596427,0.010031588760695181,0.016308310658201285
2015-05-02,0.006230985582682135,0.0582009346414421,0.009400221019614003,0.09050776842045441,0.003350090626175622,0.03259289880935883,-0.01036279337602355,-0.03882995496750592,0.02052953064650481,-0.05658133587053506,0.003932599708007538,0.03984788359788354,0.021511658248914073,0.026195624691022663,0.015384615384615354,0.020467577161667392,0.016532194844203894,0.016857630919272223,0.042105263157894715,0.020686749484248753,0.09374984144655829,0.02113198570209148,0.027878759970649578,0.04481132075471707,0.011976248467694729,0.0004755701672766113,0.004173789987968496,-0.011817495613062515,0.0032469981951448396,0.03088813125232578,0.011159993457501056,-0.0065978858978461416,-0.044444333725915795,0.019618076993790097,-0.026315789473684337,0.009146258315404806,0.023880504885172536,-0.026267490140849996,0.009703972069372204,0.026923013739828937,-0.0084326289467854,0.01921439828543971,0.050638603987241,-0.010169401088571207,-0.05068493150684933,0.013444977772177713,-0.0011276224887408143,0.019607860429143597,-0.019031354500479755,0.05328376703841393,0.025084911767102668,0.005602972389435745,-0.004529448514795102,-0.011684521290513524,0.006914446094278412,0.036144513915149966,-0.02119115761199517,-0.01524356025129891,0.02380961024628237,-0.011801525649011038,0.07053938196859742,0.02411343403423158,0.019589949095362366,0.007989101603249959,0.02892595163596427,0.010031588760695181,0.016308310658201285
